route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
39147b5278f375701475aa59e610bf49,243782,1742879,Balti jaam (train station),Jüri - Tallinn,B>A,59757,1
39147b5278f375701475aa59e610bf49,243782,1742881,Balti jaam (train station),Jüri - Tallinn,B>A,59757,1
39147b5278f375701475aa59e610bf49,243783,1742882,Balti jaam (train station),Jüri - Tallinn,B>A,59757,1
39147b5278f375701475aa59e610bf49,243783,1742884,Balti jaam (train station),Jüri - Tallinn,B>A,59757,1
39147b5278f375701475aa59e610bf49,243780,1742868,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243780,1742870,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243780,1742872,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243780,1742874,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243781,1742876,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243782,1742878,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243782,1742880,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243783,1742883,Ehituse,Tallinn - Jüri,A>B,59756,1
39147b5278f375701475aa59e610bf49,243783,1742885,Ehituse,Tallinn - Jüri,A>B,59756,1
1de74812c3a27647651817a6180370b2,243790,1742897,Balti jaam (train station),Lagedi - Jüri - Tallinn,B>A,59768,1
1de74812c3a27647651817a6180370b2,243790,1742899,Balti jaam (train station),Lagedi - Jüri - Tallinn,B>A,59768,1
1de74812c3a27647651817a6180370b2,243790,1742898,Lagedi kauplus,Tallinn - Jüri - Lagedi,A>B,59767,1
d46f6f5622a38c52f2982de28a47823e,243793,1742904,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243793,1742906,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243793,1742908,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243793,1742910,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243793,1742912,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243793,1742914,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243794,1742916,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243794,1742918,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243794,1742920,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243795,1742922,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,243793,1742903,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243793,1742905,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243793,1742907,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243793,1742909,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243793,1742911,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243793,1742913,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243794,1742915,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243794,1742917,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243794,1742919,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,243795,1742921,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
1170301fadfc3021178f8bab6a0201e1,243796,1742924,Balti jaam (train station),Vaida - Jüri - Rae küla - Järveküla - Tallinn,B>A,58770,1
1170301fadfc3021178f8bab6a0201e1,243796,1742926,Balti jaam (train station),Vaida - Jüri - Rae küla - Järveküla - Tallinn,B>A,58770,1
1170301fadfc3021178f8bab6a0201e1,243796,1742923,Vaida,Tallinn - Järveküla - Rae küla - Jüri - Vaida,A>B,61138,1
1170301fadfc3021178f8bab6a0201e1,243796,1742925,Vaida,Tallinn - Järveküla - Rae küla - Jüri - Vaida,A>B,61138,1
aa1a13e5872ebfbcdadddcf86203a217,243797,1742928,Balti jaam (train station),Vaida - Vana mnt - Jüri - Tallinn,B>A,59780,1
aa1a13e5872ebfbcdadddcf86203a217,243797,1742930,Balti jaam (train station),Vaida - Vana mnt - Jüri - Tallinn,B>A,59780,1
aa1a13e5872ebfbcdadddcf86203a217,243797,1742927,Vaida,Tallinn - Jüri - Vana mnt - Vaida,A>B,61139,1
aa1a13e5872ebfbcdadddcf86203a217,243797,1742929,Vaida,Tallinn - Jüri - Vana mnt - Vaida,A>B,61139,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742932,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742934,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742936,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742938,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243799,1742940,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243799,1742942,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742944,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742946,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742948,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742950,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742952,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742931,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742933,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742935,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243798,1742937,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243799,1742939,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243799,1742941,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742943,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742945,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742947,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742949,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,243800,1742951,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
9eebe20b45ce9555b5ae628b4606705c,243829,1918985,Võru bussijaam,Võru - Väimela - Tsolgo - Kääpa - Võru,A>E>B,63994,0
b82d28737cb85d928834ad56809e71e2,243874,1918986,Võru bussijaam,Obinitsa - Vastseliina - Võru,A>E>B,64027,0
3d852adb363110395a262f82b4a2f0ab,243884,1918987,Võru bussijaam,Võru - Lasva - Lepassaare - Lasva - Võru,A>E>B,64031,0
eed05ed6107d20445adefe690b31aec1,243989,1918988,Võru bussijaam,Ruusmäe - Misso - Luhamaa - Vastseliina - Võru,A>F>B,64051,0
c4eedc6b25b6a5d378dedeb8e27e4503,243991,1918989,Võru bussijaam,Misso - Murati - Raagi - Luutsniku - Võru,A>E>B,64053,0
b477b7eb24a48b1fbca08df70915668e,244007,1918990,Võru bussijaam,Võru - Haanja - Misso - Haanja - Võru,A>E>B,64069,0
47e73d2418b7b80ea2fc71695b6af706,244011,1918991,Võru bussijaam,Põlva - Lasva - Võru,A>E>B,64073,0
e0782cdf64fd3d85e497d300281312ff,244017,1918992,Võru bussijaam,Võru - Antsla - Varstu - Rõuge - Võru,A>E>B,64079,0
3a5a6637b4b719f99f27977670787cc9,244019,1918993,Võru bussijaam,Võru - Lasva - Obinitsa - Lasva - Võru,A>F>B,64081,0
58cfe946284773d2236b8113605fb5b3,244037,1918994,Võru bussijaam,Räpina - Veriora - Tsolgo - Võru,A>E>B,64087,0
88dcf4957344a194c082734cae591944,244039,1918995,Võru bussijaam,Võru - Tsolgo - Veriora - Räpina - Võru,A>E>B,64089,0
33ce7d9364608729e3f70e261d20a1e9,244040,1924463,Jõhvi bussijaam (saabuvad),Kiviõli - Purtse kindlus - Jõhvi,A>B,56854,0
57a03dec349daa4ee5d600c0c0be3974,244045,1918996,Võru bussijaam,Antsla - Tsooru - Krabi - Rõuge - Võru,A>E>B,64094,0
bb24c5abc998cfe42344d2cd01d91282,244225,1745001,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244226,1745002,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244227,1745003,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244228,1745004,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244229,1745005,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244230,1745006,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244231,1745007,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244232,1745008,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244233,1745009,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244234,1745010,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244235,1745011,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244236,1745012,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244237,1745013,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244238,1745014,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
bb24c5abc998cfe42344d2cd01d91282,244239,1745015,Balti jaam (train station),Tallinn - Mõigu - Peetri - Järveküla - Peetri - Tallinn,A>B,61842,1
1de74812c3a27647651817a6180370b2,244240,1745016,Lagedi kauplus,Tallinn - Jüri - Lagedi,A>B,59767,1
1de74812c3a27647651817a6180370b2,244240,1745018,Lagedi kauplus,Tallinn - Jüri - Lagedi,A>B,59767,1
1de74812c3a27647651817a6180370b2,244240,1745020,Lagedi kauplus,Tallinn - Jüri - Lagedi,A>B,59767,1
1de74812c3a27647651817a6180370b2,244240,1745017,Balti jaam (train station),Lagedi - Jüri - Tallinn,B>A,59768,1
1de74812c3a27647651817a6180370b2,244240,1745019,Balti jaam (train station),Lagedi - Jüri - Tallinn,B>A,59768,1
1de74812c3a27647651817a6180370b2,244240,1745021,Balti jaam (train station),Lagedi - Jüri - Tallinn,B>A,59768,1
88755cb6ffb768267fd9fdb4d8bf7d5e,244241,1745022,Balti jaam (train station),Kose - Tuhala - Vaida - Tallinn,B>A,58762,1
88755cb6ffb768267fd9fdb4d8bf7d5e,244242,1745026,Balti jaam (train station),Kose - Tuhala - Vaida - Tallinn,B>A,58762,1
88755cb6ffb768267fd9fdb4d8bf7d5e,244242,1745025,Kose 2,Tallinn - Vaida - Tuhala - Kose Uuemõisa - Kose,A1>B1,59772,1
88755cb6ffb768267fd9fdb4d8bf7d5e,244242,1745027,Kose 2,Tallinn - Vaida - Tuhala - Kose Uuemõisa - Kose,A1>B1,59772,1
88755cb6ffb768267fd9fdb4d8bf7d5e,244242,1745024,Balti jaam (train station),Kose - Kose Uuemõisa - Tuhala - Vaida - Tallinn,B1>A1,58764,1
88755cb6ffb768267fd9fdb4d8bf7d5e,244241,1745023,Kose 2,Tallinn - Vaida - Tuhala - Kose,A>B,59770,1
d46f6f5622a38c52f2982de28a47823e,244243,1745028,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,244243,1745030,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,244243,1745032,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,244244,1745034,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,244244,1745036,Veetorni,Tallinn - Järveküla - Rae küla - Jüri,A>B,59776,1
d46f6f5622a38c52f2982de28a47823e,244243,1745029,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,244243,1745031,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,244243,1745033,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,244244,1745035,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
d46f6f5622a38c52f2982de28a47823e,244244,1745037,Balti jaam (train station),Jüri - Rae küla - Järveküla - Tallinn,B>A,58769,1
1170301fadfc3021178f8bab6a0201e1,244245,1745038,Vaida,Tallinn - Järveküla - Rae küla - Jüri - Vaida,A>B,61138,1
1170301fadfc3021178f8bab6a0201e1,244245,1745040,Vaida,Tallinn - Järveküla - Rae küla - Jüri - Vaida,A>B,61138,1
1170301fadfc3021178f8bab6a0201e1,244245,1745039,Balti jaam (train station),Vaida - Jüri - Rae küla - Järveküla - Tallinn,B>A,58770,1
1170301fadfc3021178f8bab6a0201e1,244245,1745041,Balti jaam (train station),Vaida - Jüri - Rae küla - Järveküla - Tallinn,B>A,58770,1
aa1a13e5872ebfbcdadddcf86203a217,244246,1745043,Balti jaam (train station),Vaida - Vana mnt - Jüri - Tallinn,B>A,59780,1
aa1a13e5872ebfbcdadddcf86203a217,244246,1745042,Vaida,Tallinn - Jüri - Vana mnt - Vaida,A>B,61139,1
d8f73a894064300b055bf9d98140d784,244248,1745045,Balti jaam (train station),Kose -  Vaida - Tallinn,B11>A10,62580,1
d8f73a894064300b055bf9d98140d784,244248,1745044,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244248,1745046,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244249,1745048,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244249,1745052,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244250,1745054,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244251,1745057,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244251,1745059,Kose 2,Tallinn - Vaida - Kose-Uuemõisa - Kose,A>B,59788,1
d8f73a894064300b055bf9d98140d784,244249,1745050,Kose 2,Tallinn - Vaida - Kose,A1>B1,59790,1
d8f73a894064300b055bf9d98140d784,244248,1745047,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
d8f73a894064300b055bf9d98140d784,244249,1745049,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
d8f73a894064300b055bf9d98140d784,244249,1745051,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
d8f73a894064300b055bf9d98140d784,244250,1745053,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
d8f73a894064300b055bf9d98140d784,244250,1745055,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
d8f73a894064300b055bf9d98140d784,244251,1745056,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
d8f73a894064300b055bf9d98140d784,244251,1745058,Balti jaam (train station),Kose - Kose-Uuemõisa - Vaida - Tallinn,B13>A10,62577,1
69be8b34a85a23a995607826c3bf10e1,244252,1745061,Balti jaam (train station),Ardu - Kose - Kose-Uuemõisa - Vaida - Tallinn,B>A,58787,1
69be8b34a85a23a995607826c3bf10e1,244252,1745060,Ardu kauplus,Tallinn - Vaida - Kose-Uuemõisa - Kose  - Ardu,A>B,59792,1
69be8b34a85a23a995607826c3bf10e1,244252,1745062,Ardu kauplus,Tallinn - Vaida - Kose - Ardu,A1>B,59793,1
285f69f4704d2e24bf01b10ac3ff13a6,244253,1745064,Ardu kauplus,Tallinn - Kose - Ravila - Ardu,A>B,49618,1
285f69f4704d2e24bf01b10ac3ff13a6,244253,1745066,Ardu kauplus,Tallinn - Kose - Ravila - Ardu,A>B,49618,1
285f69f4704d2e24bf01b10ac3ff13a6,244254,1745068,Ardu kauplus,Tallinn - Kose - Ravila - Ardu,A>B,49618,1
285f69f4704d2e24bf01b10ac3ff13a6,244253,1745063,Estonia,Ardu - Ravila - Kose - Tallinn,B>A,57798,1
285f69f4704d2e24bf01b10ac3ff13a6,244253,1745065,Estonia,Ardu - Ravila - Kose - Tallinn,B>A,57798,1
285f69f4704d2e24bf01b10ac3ff13a6,244253,1745067,Estonia,Ardu - Ravila - Kose - Tallinn,B>A,57798,1
285f69f4704d2e24bf01b10ac3ff13a6,244254,1745069,Estonia,Ardu - Ravila - Kose - Tallinn,B>A,57798,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745071,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745073,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745075,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745077,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745079,Balti jaam (train station),Uuesalu - Peetri - Järvesuu - Tallinn,B>A,61846,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745070,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745072,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745074,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745076,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
e64453cdf117eafef90b1cbf364d77b4,244255,1745078,Uuesalu,Tallinn - Järvesuu - Peetri - Uuesalu,A>B,61845,1
2e2139090ceb96cbdc924c3df2c258fb,244256,1745082,Kaiu,Kose - Habaja - Kuimetsa - Kaiu,A>B,57801,0
2e2139090ceb96cbdc924c3df2c258fb,244256,1745084,Kaiu,Kose - Habaja - Kuimetsa - Kaiu,A>B,57801,0
2e2139090ceb96cbdc924c3df2c258fb,244257,1745086,Kaiu,Kose - Habaja - Kuimetsa - Kaiu,A>B,57801,0
2e2139090ceb96cbdc924c3df2c258fb,244257,1745087,Kose 2,Kaiu - Kuimetsa - Habaja - Ravila -Kose,B1>A,57804,0
2e2139090ceb96cbdc924c3df2c258fb,244256,1745081,Kose 1,Kaiu - Kuimetsa - Habaja - Kose,B>A,51105,0
2e2139090ceb96cbdc924c3df2c258fb,244256,1745083,Kose 1,Kaiu - Kuimetsa - Habaja - Kose,B>A,51105,0
2e2139090ceb96cbdc924c3df2c258fb,244256,1745085,Kose 1,Kaiu - Kuimetsa - Habaja - Kose,B>A,51105,0
2e2139090ceb96cbdc924c3df2c258fb,244256,1745080,Kaiu,Kose - Ravila - Vardja - Habaja - Kuimetsa - Kaiu,A>B2,57802,0
4c9efde6d752a4470091ec09f2e0bd48,244492,1791254,Meriküla,Tabasalu - Muraste - Vääna-Jõesuu-Vääna-Sõrve - Meriküla,A5>B2,63292,0
4c9efde6d752a4470091ec09f2e0bd48,244493,1791255,Kooli,Tabasalu - Vääna-Jõesuu-Vääna-Sõrve - Tabasalu,A>B,53022,0
50b4722cd79897a3ad5784014622d42d,244504,1791260,Harkujärve,Tabasalu - Harku - Harkujärve,A>B,51429,0
21ef7934477742e36c016beca0743e37,244521,1796314,Peetri kindlus,Paldiski - Klooga-Laulasmaa-Lohusalu-Karjaküla - Paldiski,B>A1,58042,0
21ef7934477742e36c016beca0743e37,244520,1796313,Karjaküla,Paldiski - Põllküla-Klooga-Laulasmaa-Lohusalu- Karjaküla,B>A,58007,0
21ef7934477742e36c016beca0743e37,244522,1796315,Peetri kindlus,Klooga - Raudkotka - Põllküla - Paldiski,A>B,58006,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796317,Sadama,Keila - Keila-Joa - Loigu - Lohusalu - Paldiski,A>B1,58569,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796316,Keila kirik,Paldiski - Lohusalu - Keila-Joa - Keila,B>A,42395,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796318,Keila kirik,Paldiski - Lohusalu - Keila-Joa - Keila,B>A,42395,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796320,Keila kirik,Paldiski - Lohusalu - Keila-Joa - Keila,B>A,42395,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796329,Keila kirik,Paldiski - Lohusalu - Keila-Joa - Keila,B>A,42395,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796322,Keila kirik,Paldiski - Madise - Lohusalu - Keila-Joa - Keila,B2>A2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796325,Keila kirik,Paldiski - Madise - Lohusalu - Keila-Joa - Keila,B2>A2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796327,Keila kirik,Paldiski - Lohusalu - Keila-Joa - Loigu - Keila,B1>A,58570,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796324,Sadama,Keila - Keila-Joa - Lohusalu - Madise - Paldiski,A>B2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796328,Sadama,Keila - Keila-Joa - Lohusalu - Madise - Paldiski,A>B2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796319,Sadama,Keila - Keila-Joa - Lohusalu - Paldiski,A2>B2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796321,Sadama,Keila - Keila-Joa - Lohusalu - Paldiski,A2>B2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244559,1796323,Sadama,Keila - Keila-Joa - Lohusalu - Paldiski,A2>B2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796326,Sadama,Keila - Keila-Joa - Lohusalu - Paldiski,A2>B2,,0
b4ffc86409021b44c0bd9acf0ba18c0a,244560,1796330,Sadama,Keila - Keila-Joa - Lohusalu - Paldiski,A2>B2,,0
02fec84388504d136fceeda2744196ba,244567,1791264,Künka,Vääna - Kütke - Kumna - Künka,B>A,53025,0
02fec84388504d136fceeda2744196ba,244567,1791263,Vääna mõis,Keila-Joa - Humala-Vääna-Künka-Keila-Kumna-Vahi - Vääna,A1>B,64430,0
fbd7e4520a13b5553a6cb7edf0024182,244620,1748896,Tartu bussijaam,Tartu - Nõgiaru - Keeri - Nõgiaru - Tartu,A>C1>A,62156,0
8369cb2296a675b0c82876355e4b2d99,244636,1750606,Tartu bussijaam,Tartu - Nõgiaru - Keeri - Luke - Tartu,A>C>A,64189,0
3ef88e812ba19553a78abfe309c76563,244671,1762066,Tehnoloogiainstituut,Nõlvaku - Kannikese - Tehnoloogiainstituut,B>A1,54565,0
3ef88e812ba19553a78abfe309c76563,244671,1762068,Tehnoloogiainstituut,Nõlvaku - Kannikese - Tehnoloogiainstituut,B>A1,54565,0
3ef88e812ba19553a78abfe309c76563,244676,1762141,Tehnoloogiainstituut,Nõlvaku - Kannikese - Tehnoloogiainstituut,B>A1,54565,0
3ef88e812ba19553a78abfe309c76563,244671,1762050,Lõunakeskus III,Nõlvaku - Kannikese - Lõunakeskus,B>A,54564,0
